#BEGIN frameIdx[0], TimeInSec[1], FlagAnimationStart[2], batteryPercent[3], Roll[4], Pitch[5], Yaw[6], Vx[7], Vy[8], Vz[9], Vmag[10], Altitude[11], PosLatitude(ax)[12], PosLongitude(ay)[13], PosElevation(az)[14], DroneTime[15]
963, 6510.72, -1, 100, -0.0188845, 0.0039619, 1.90527, -0.0456922, -0.0620821, 0.0079078, 0.0774887, 0.736, 2032, 1992, 2568, 252015936
964, 6549.39, -1, 100, -0.017942, 0.00568977, 1.90511, -0.0468907, -0.0529232, 0.0129706, 0.0718877, 0.737, 2032, 2008, 2564, 252066107
965, 6587.52, -1, 100, -0.0175929, 0.00680678, 1.90562, -0.0382865, -0.0472948, 0.0111402, 0.0618608, 0.736, 2056, 2080, 2544, 252096228
966, 6626, -1, 100, -0.0159523, 0.00747001, 1.90454, -0.0392204, -0.0363519, 0.0138604, 0.0552432, 0.737, 2040, 2012, 2532, 252141302
967, 6664.01, -1, 100, -0.0148004, 0.0074351, 1.90546, -0.0363638, -0.0359622, 0.0271926, 0.0579227, 0.739, 2060, 1992, 2564, 252171484
968, 6702.45, -1, 100, -0.0134041, 0.00755728, 1.90579, -0.0403504, -0.0273016, 0.0193945, 0.0524373, 0.74, 2080, 2080, 2540, 252216772
969, 6740.39, -1, 100, -0.0118682, 0.00708604, 1.90536, -0.0402383, -0.0265493, 0.0180541, 0.0514775, 0.74, 2016, 2040, 2520, 252246802
970, 6778.97, -1, 100, -0.00942478, 0.00705113, 1.90499, -0.0382575, -0.0284972, 0.0172096, 0.0507139, 0.741, 2076, 2008, 2548, 252291906
971, 6817.74, -1, 100, -0.00895354, 0.00694641, 1.9055, -0.0419063, -0.0289878, 0.0150976, 0.0531448, 0.742, 2076, 2004, 2548, 252326971
972, 6824.19, -1, 100, -0.00895354, 0.00696386, 1.90562, -0.0386368, -0.0269509, 0.014628, 0.0493268, 0.742, 2068, 2076, 2532, 252337011
973, 6853.82, -1, 100, -0.00865683, 0.00748746, 1.90553, -0.0399208, -0.0328195, 0.00269934, 0.0517501, 0.74, 2084, 2084, 2532, 252372137
974, 6881.6, -1, 100, -0.00879646, 0.00734784, 1.9056, -0.0382894, -0.0310406, 0.00395262, 0.0494492, 0.74, 2024, 2056, 2528, 252387396
975, 6912.28, -1, 100, -0.00902335, 0.00762709, 1.90573, -0.0392271, -0.0234803, 0.00422764, 0.0459125, 0.74, 2040, 2068, 2532, 252422247
976, 6947.26, -1, 100, -0.00942478, 0.00727802, 1.90483, -0.0405588, -0.0176769, 0.00279316, 0.0443316, 0.74, 1984, 2004, 2552, 252452704
977, 6977.3, -1, 100, -0.00849975, 0.00771436, 1.90604, -0.0410672, -0.0174262, 0.00563137, 0.0449655, 0.74, 1972, 2012, 2548, 252487555
978, 7011.44, -1, 100, -0.00724312, 0.00790634, 1.90579, -0.0378883, -0.0205768, 0.0080553, 0.0438613, 0.74, 1976, 2016, 2536, 252522497
979, 7036.62, -1, 100, -0.00671952, 0.00753982, 1.90597, -0.0370338, -0.0209824, 0.0119085, 0.0441993, 0.741, 2044, 2068, 2504, 252543524
980, 7073.7, -1, 100, -0.00644026, 0.00645772, 1.90607, -0.033399, -0.023424, 0.00636913, 0.0412885, 0.74, 2016, 1988, 2584, 252587835
981, 7100.84, -1, 100, -0.00574213, 0.006353, 1.90646, -0.0354144, -0.0236409, -0.00108943, 0.0425942, 0.739, 1980, 2016, 2548, 252608069
982, 7128.93, -1, 100, -0.00581195, 0.00617847, 1.90648, -0.0370386, -0.0219062, 0.00269357, 0.0431161, 0.739, 2048, 1996, 2608, 252637945
983, 7162.26, -1, 100, -0.00698132, 0.00623083, 1.90653, -0.0403456, -0.0182635, 0.0070384, 0.0448426, 0.739, 2040, 2004, 2612, 253770162
984, 7190.45, -1, 100, -0.0069115, 0.00581195, 1.9059, -0.0406689, -0.0153857, 0.0109152, 0.044831, 0.74, 2052, 2056, 2484, 253795370
985, 7223.43, -1, 100, -0.00584685, 0.00616101, 1.90693, -0.041279, -0.0118185, 0.00634349, 0.0434036, 0.739, 2104, 2028, 2592, 253835470
986, 7254.63, -1, 100, -0.00466003, 0.00626573, 1.9066, -0.0427684, -0.00781699, 0.00801496, 0.0442095, 0.739, 2076, 2052, 2616, 253855489
987, 7283.27, -1, 100, -0.00349066, 0.00389208, 1.90689, -0.0353847, -0.0117089, 0.00814925, 0.0381522, 0.739, 2072, 2068, 2612, 253890584
988, 7314.47, -1, 100, -0.0034383, 0.000279253, 1.90698, -0.0362662, -0.0217469, 0.00415311, 0.0424901, 0.738, 2120, 2044, 2588, 253920675
989, 7343.64, -1, 100, -0.00322886, -0.00350811, 1.90754, -0.0446665, -0.0213623, -0.00210301, 0.0495567, 0.737, 2124, 2056, 2612, 253955861
990, 7379.12, -1, 100, -0.00390954, -0.00509636, 1.90714, -0.0509674, -0.0256303, -0.00143537, 0.0570671, 0.736, 2012, 2016, 2496, 253986165
991, 7404.66, -1, 100, -0.00441568, -0.00521853, 1.90724, -0.0538127, -0.019156, 0.00359511, 0.0572335, 0.736, 2132, 2052, 2620, 254011129
992, 7441.33, -1, 100, -0.00455531, -0.00502655, 1.90756, -0.0534532, -0.0199561, 0.00473805, 0.0572533, 0.735, 2032, 2052, 2544, 254056142
993, 7468.5, -1, 100, -0.00520108, -0.00511381, 1.90752, -0.0536589, -0.0175087, -1.07236e-05, 0.0564432, 0.733, 2160, 2060, 2608, 254076375
994, 7496.4, -1, 100, -0.0060912, -0.00324631, 1.90698, -0.0553896, -0.0122775, 0.0107287, 0.0577394, 0.734, 2184, 2056, 2616, 254111440
995, 7527.83, -1, 100, -0.00548033, -0.00303687, 1.90775, -0.0536056, -0.00939704, 0.015123, 0.0564852, 0.734, 2032, 2024, 2560, 254141805
996, 7562.4, -1, 100, -0.00485202, -0.00293215, 1.90754, -0.0619264, -0.00645415, 0.0169925, 0.0645389, 0.734, 1916, 2008, 2504, 254171529
997, 7597.23, -1, 100, -0.00424115, -0.00226893, 1.90761, -0.0728377, -0.00794432, 0.0212924, 0.0763008, 0.735, 1932, 2008, 2532, 254206869
998, 7620.31, -1, 100, -0.00387463, -0.000994838, 1.90785, -0.0758112, -0.0103026, 0.012203, 0.0774751, 0.734, 2040, 2004, 2576, 254226888
999, 7656.71, -1, 100, -0.00392699, 0.000331613, 1.90829, -0.078527, -0.00832367, 0.0163552, 0.0806429, 0.735, 2088, 1988, 2572, 254261953
1000, 7682.61, -1, 100, -0.00361283, 0.00190241, 1.90831, -0.0865407, -0.000428788, 0.0150454, 0.0878399, 0.734, 1948, 1996, 2568, 254292226
1001, 7712.72, -1, 100, -0.00293215, 0.00305433, 1.9078, -0.100408, -0.00652908, 0.0155918, 0.101821, 0.734, 2172, 2060, 2528, 254317068
1002, 7742.57, -1, 100, -0.00164061, 0.00513127, 1.90766, -0.0926622, -0.00557172, 0.0130451, 0.0937417, 0.734, 2080, 1980, 2548, 254347249
1003, 7773.49, -1, 100, -0.00118682, 0.00617847, 1.90808, -0.0829613, -0.0118348, 0.0166256, 0.0854345, 0.734, 1944, 1988, 2560, 254377187
1004, 7803.85, -1, 100, -0.000401426, 0.0103323, 1.90826, -0.0858635, -0.00918588, 0.0100625, 0.0869378, 0.732, 1968, 1972, 2560, 254412435
1005, 7834.2, -1, 100, 0.00015708, 0.0167901, 1.90845, -0.082866, -0.0132337, 0.00969383, 0.0844741, 0.732, 2000, 2044, 2584, 254442434
1006, 7864.54, -1, 100, 0.000383972, 0.021869, 1.90845, -0.0787392, -0.02363, 0.0134624, 0.0833035, 0.732, 1968, 1996, 2572, 254462758
1007, 7894.59, -1, 100, -0.000244346, 0.0330914, 1.90829, -0.0699099, -0.0117843, 0.0147662, 0.0724176, 0.731, 2096, 2016, 2508, 254502706
1008, 7925.45, -1, 100, 0.000401426, 0.0420275, 1.90853, -0.064789, -0.0115847, 0.0188592, 0.0684653, 0.731, 2028, 2004, 2520, 254532766
1009, 7956.57, -1, 100, 0.0010472, 0.0517665, 1.9088, -0.0556419, -0.0136313, 0.0229785, 0.061724, 0.732, 2036, 2004, 2496, 254567861
1010, 7987.01, -1, 100, 0.000820305, 0.0581369, 1.90785, -0.0373073, -0.0159875, 0.01383, 0.0428801, 0.73, 2068, 2032, 2564, 254597982
1011, 8017.34, -1, 100, 0.000837758, 0.0634078, 1.90925, -0.0286815, -0.0133762, 0.0114006, 0.0336381, 0.731, 2068, 2024, 2552, 254633291
1012, 8048.61, -1, 100, 0.00101229, 0.0659211, 1.90871, -0.0196943, -0.0102487, 0.00963073, 0.0242002, 0.731, 2008, 2004, 2484, 254653554
1013, 8079.87, -1, 100, 0.00127409, 0.069499, 1.90885, -0.0190434, -0.0139577, 0.00789666, 0.0248963, 0.731, 2116, 2040, 2572, 254683431
1014, 8110.19, -1, 100, 0.00125664, 0.073042, 1.9086, -0.000813764, -0.0104278, 0.00640861, 0.0122667, 0.731, 2116, 2044, 2588, 254713491
1015, 8141.05, -1, 100, 0.000645772, 0.0766549, 1.90826, 0.0152819, -0.00440885, -0.000327807, 0.0159085, 0.73, 2136, 2044, 2588, 254748647
1016, 8172.12, -1, 100, 0.000733038, 0.0790809, 1.90829, 0.0269907, 0.00391639, -0.000539129, 0.0272786, 0.73, 1988, 2040, 2500, 255870671
1017, 8202.7, -1, 100, 0.000942478, 0.08313, 1.90799, 0.047557, 0.00991082, -0.00692712, 0.0490701, 0.728, 2024, 1996, 2572, 255910893
1018, 8232.77, -1, 100, 0.000715585, 0.0851372, 1.907, 0.0643222, 0.00485778, -0.00493544, 0.0646939, 0.728, 2124, 1996, 2576, 255930943
1019, 8262.87, -1, 100, -0.000244346, 0.0864462, 1.90813, 0.0838216, 0.00065674, -0.000481575, 0.0838256, 0.729, 2140, 2000, 2560, 255966038
1020, 8293.38, -1, 100, -0.000279253, 0.0861844, 1.90833, 0.0956609, -0.00292933, 7.81389e-05, 0.0957058, 0.729, 2144, 2020, 2544, 256001103
1021, 8322.43, -1, 100, 0.000698132, 0.0861844, 1.90813, 0.102327, 0.00672687, -0.0105113, 0.103085, 0.726, 2044, 1964, 2556, 256031163
1022, 8353.16, -1, 100, 0.000872665, 0.0862716, 1.90756, 0.116833, 0.00213517, -0.00255831, 0.11688, 0.727, 1956, 2036, 2548, 256061284
1023, 8385.02, -1, 100, 0.000890118, 0.0867254, 1.90745, 0.141238, 0.0010124, -0.00124227, 0.141247, 0.727, 1968, 2008, 2544, 256096593
1024, 8414.68, -1, 100, 0.00148353, 0.0867603, 1.90771, 0.18144, -0.00162856, -0.000490591, 0.181448, 0.727, 2124, 2044, 2552, 256121495
1025, 8450.78, -1, 100, 0.00258309, 0.0875806, 1.90881, 0.212878, -0.00201436, -0.00983605, 0.213114, 0.724, 2012, 2064, 2548, 256161717
1026, 8476.44, -1, 100, 0.00172788, 0.0874934, 1.90836, 0.238436, -0.0129188, -0.0122703, 0.239101, 0.723, 1996, 2012, 2540, 256181706
1027, 8512.5, -1, 100, -0.000453786, 0.0858178, 1.90738, 0.268951, -0.010794, -0.0184929, 0.269802, 0.72, 2008, 2016, 2544, 256216862
1028, 8537.35, -1, 100, -0.00193732, 0.0844216, 1.90721, 0.290161, -0.00801067, -0.012545, 0.290542, 0.72, 2020, 2024, 2556, 256251988
1029, 8574.72, -1, 100, -0.00263545, 0.0838456, 1.9074, 0.308584, -0.0121304, -0.00798046, 0.308926, 0.72, 2056, 2044, 2540, 256282048
1030, 8602.9, -1, 100, -0.00382227, 0.0846659, 1.90733, 0.329207, -0.0081498, 0.0185988, 0.329833, 0.725, 2064, 2060, 2540, 256317387
1031, 8633.57, -1, 100, -0.005044, 0.0852942, 1.90686, 0.338678, -0.00914337, -8.09944e-05, 0.338801, 0.721, 2036, 2076, 2552, 256337559
1032, 8667.68, -1, 100, -0.00675442, 0.0859924, 1.90777, 0.363374, 0.00309965, -0.0164883, 0.363761, 0.718, 2072, 2036, 2552, 256367589
1033, 8693.47, -1, 100, -0.00799361, 0.0860098, 1.90778, 0.392161, 0.0154661, -0.0106696, 0.392611, 0.718, 2052, 1976, 2564, 256397496
1034, 8722.73, -1, 100, -0.00877901, 0.0857306, 1.90778, 0.407899, 0.0153496, -0.0093374, 0.408294, 0.716, 2020, 2036, 2556, 256427800
1035, 8753.83, -1, 100, -0.00905826, 0.0851023, 1.90791, 0.44784, 0.0149528, 0.00257313, 0.448097, 0.718, 2016, 2092, 2544, 256457646
1036, 8786.61, -1, 100, -0.00923279, 0.0843518, 1.90656, 0.470049, 0.0127254, -0.00503427, 0.470248, 0.716, 2044, 2044, 2568, 256487828
1037, 8814.04, -1, 100, -0.00757473, 0.0836013, 1.9081, 0.496937, 0.0150116, 0.000847463, 0.497165, 0.716, 2012, 2052, 2572, 256522832
1038, 8848.22, -1, 100, -0.00680678, 0.0828159, 1.90726, 0.527263, 0.0226108, 0.00913781, 0.527827, 0.717, 1992, 2036, 2556, 256557957
1039, 8876.45, -1, 100, -0.00685914, 0.0821177, 1.90705, 0.545539, 0.0290736, 0.0121354, 0.546448, 0.717, 2068, 2036, 2600, 256588078
1040, 8907.35, -1, 100, -0.00759218, 0.0818908, 1.90833, 0.563701, 0.0205714, 0.015157, 0.56428, 0.717, 2088, 2064, 2568, 256618169
1041, 8942.03, -1, 100, -0.00830777, 0.0827461, 1.90789, 0.569961, 0.0209899, 0.00572694, 0.570376, 0.715, 2004, 2036, 2536, 256648381
1042, 8968.4, -1, 100, -0.00825541, 0.0842121, 1.9082, 0.565862, 0.0224609, 0.00925728, 0.566383, 0.715, 2084, 2040, 2580, 256673558
1043, 9004.14, -1, 100, -0.00797615, 0.0861145, 1.90756, 0.581714, 0.0212377, 0.0175938, 0.582367, 0.717, 2084, 2020, 2568, 256708470
1044, 9033.37, -1, 100, -0.00762709, 0.0869174, 1.90771, 0.608143, 0.0239194, 0.0200361, 0.608943, 0.717, 2020, 2068, 2540, 256738682
1045, 9060.09, -1, 100, -0.0071384, 0.087057, 1.90719, 0.627529, 0.0376022, 0.0287922, 0.629314, 0.719, 1972, 2052, 2560, 256768773
1046, 9095.92, -1, 100, -0.006353, 0.0866381, 1.90724, 0.677783, 0.0639955, 0.0293032, 0.681428, 0.72, 2096, 2020, 2536, 256793797
1047, 9119.88, -1, 100, -0.00541052, 0.0861145, 1.90791, 0.693338, 0.0700712, 0.0340911, 0.697703, 0.722, 1968, 2024, 2512, 256823918
1048, 9156.62, -1, 100, -0.00424115, 0.0857131, 1.90705, 0.692018, 0.0534046, 0.0487277, 0.695784, 0.726, 2116, 2040, 2548, 257961109
1049, 9181.83, -1, 100, -0.00361283, 0.0857131, 1.90646, 0.704636, 0.0858102, 0.0543668, 0.711921, 0.729, 1992, 2012, 2552, 257986652
1050, 9218.66, -1, 100, -0.00228638, 0.0858877, 1.90681, 0.744618, 0.0956709, 0.0492988, 0.752356, 0.731, 2004, 2004, 2536, 258021534
1051, 9243.84, -1, 100, -0.00153589, 0.0863589, 1.9067, 0.767692, 0.090503, 0.0451595, 0.774327, 0.732, 1972, 2004, 2540, 258041431
1052, 9273.58, -1, 100, -0.000733038, 0.0869349, 1.90599, 0.773732, 0.100421, 0.0426575, 0.781386, 0.733, 1980, 2008, 2560, 258076527
1053, 9310.72, -1, 100, -0.000191986, 0.0864287, 1.90641, 0.814825, 0.101778, 0.0387091, 0.822068, 0.734, 2088, 2032, 2564, 258107014
1054, 9335.16, -1, 100, 0.000366519, 0.0858004, 1.90557, 0.858698, 0.0996809, 0.0352717, 0.865184, 0.736, 2064, 2032, 2508, 258136768
1055, 9365.38, -1, 100, 0.000907571, 0.08594, 1.90578, 0.918144, 0.0696106, 0.0382838, 0.921574, 0.738, 2048, 2028, 2524, 258171772
1056, 9400.3, -1, 100, 0.00146608, 0.0861495, 1.90583, 0.891658, 0.0752267, 0.0340273, 0.895472, 0.739, 2064, 2056, 2572, 258197163
1057, 9427.35, -1, 100, 0.00136136, 0.0860971, 1.90546, 0.922762, 0.0787555, 0.031649, 0.926658, 0.74, 2000, 2028, 2528, 258217091
1058, 9458.36, -1, 100, 0.00279253, 0.0852768, 1.90548, 0.908616, 0.0835487, 0.0266643, 0.912838, 0.741, 1956, 2008, 2556, 258257130
1059, 9496.08, -1, 100, 0.0039968, 0.083706, 1.90552, 0.911353, 0.0553078, 0.0230849, 0.913321, 0.742, 2080, 2060, 2532, 258302235
1060, 9523.36, -1, 100, 0.00424115, 0.0834442, 1.9055, 0.945907, 0.0579642, 0.0326575, 0.948243, 0.745, 2100, 2044, 2504, 258317432
1061, 9552.06, -1, 100, 0.00502655, 0.0827635, 1.90485, 0.951553, 0.0344461, 0.0218469, 0.952427, 0.745, 2040, 2060, 2596, 258357654
1062, 9589.68, -1, 100, 0.00579449, 0.0821003, 1.90525, 0.978513, 0.0124605, 0.0257155, 0.97893, 0.747, 2088, 2072, 2604, 258392628
1063, 9616.34, -1, 100, 0.00567232, 0.0809833, 1.90483, 1.00322, 0.0104295, 0.0226379, 1.00353, 0.748, 2060, 2052, 2548, 258413074
1064, 9652.28, -1, 100, 0.00565487, 0.0787143, 1.90477, 1.00959, 0.0138317, 0.0179033, 1.00984, 0.749, 1916, 2028, 2532, 258453327
1065, 9680.87, -1, 100, 0.00577704, 0.078278, 1.9055, 0.987694, 0.013178, 0.0210633, 0.988007, 0.75, 1960, 2008, 2576, 258472889
1066, 9707.38, -1, 100, 0.00589921, 0.0787493, 1.9044, 0.988551, 0.0163269, 0.0165798, 0.988825, 0.75, 1960, 2060, 2564, 258503071
1067, 9741.58, -1, 100, 0.00668461, 0.0795347, 1.90506, 1.01653, 0.00830023, 0.0164996, 1.0167, 0.752, 2016, 1996, 2532, 258543110
1068, 9770.85, -1, 100, 0.00595157, 0.0791681, 1.90429, 0.977921, -0.000875366, 0.021804, 0.978164, 0.755, 2060, 2044, 2584, 258573200
1069, 9811.51, -1, 100, 0.00436332, 0.0788016, 1.90435, 0.982522, -0.00261455, 0.0163465, 0.982661, 0.755, 2024, 2028, 2572, 258603199
1070, 9856.01, -1, 100, 0.00244346, 0.0788016, 1.90457, 0.992646, -0.00516742, 0.0127496, 0.992741, 0.758, 2040, 2080, 2516, 258663380
1071, 9905.59, -1, 100, 0.00263545, 0.079587, 1.90513, 0.999894, -0.0078548, 0.0113045, 0.999989, 0.759, 1972, 2020, 2576, 258703663
1072, 9944.42, -1, 100, 0.00165806, 0.0804073, 1.90466, 1.00791, -0.00919657, 0.017592, 1.00811, 0.763, 2008, 2048, 2536, 258748951
1073, 9988.63, -1, 100, 0.000767945, 0.0811578, 1.90398, 1.03331, 0.0178048, 0.00767752, 1.03349, 0.763, 1996, 2052, 2532, 258793934
1074, 10036.2, -1, 100, 0.00122173, 0.0807215, 1.90518, 1.08239, 0.017148, 0.000684428, 1.08252, 0.763, 1980, 2004, 2580, 258834156
1075, 10077.4, -1, 100, 0.00191986, 0.0811229, 1.90579, 1.08808, 0.0144673, 0.00267275, 1.08818, 0.765, 2016, 2072, 2540, 258879200
1076, 10121.4, -1, 100, 0.00171042, 0.081472, 1.90522, 1.09348, 0.0146604, 0.00582569, 1.09359, 0.767, 2016, 2056, 2560, 258914356
1077, 10159.7, -1, 100, 0.000401426, 0.0820654, 1.90541, 1.09912, 0.0138387, 0.0079181, 1.09923, 0.77, 2060, 2036, 2520, 260051639
1078, 10198.2, -1, 100, 0.000994838, 0.0828159, 1.90539, 1.10388, 0.0121335, 0.00671562, 1.10397, 0.772, 2028, 1984, 2556, 260096835
1079, 10241.6, -1, 100, 0.00115192, 0.0835664, 1.90628, 1.10804, 0.0089261, -0.00425226, 1.10809, 0.772, 1988, 2056, 2544, 260141818
1080, 10281.4, -1, 100, 0.000767945, 0.0839154, 1.90497, 1.11275, 0.0102158, 0.00391164, 1.11281, 0.774, 2012, 2036, 2532, 260172031
1081, 10323.4, -1, 100, 5.23599e-05, 0.0853466, 1.90492, 1.11811, 0.00991807, 0.00231266, 1.11815, 0.776, 2060, 2020, 2540, 260212161
1082, 10363.8, -1, 100, 0.000837758, 0.0857131, 1.90578, 1.1235, 0.00798446, -0.00978211, 1.12357, 0.776, 1972, 2040, 2560, 260257358
1083, 10405.9, -1, 100, 0.00111701, 0.0860098, 1.90653, 1.12748, 0.00590409, -0.0101336, 1.12754, 0.778, 2020, 2064, 2536, 260302371
1084, 10447.5, -1, 100, 0.00115192, 0.0866556, 1.9063, 1.13145, 0.00453844, -0.020065, 1.13164, 0.777, 2020, 2036, 2544, 260347568
1085, 10492.2, -1, 100, 0.00153589, 0.0867952, 1.90595, 1.13613, 0.00329849, -0.0278892, 1.13647, 0.776, 1996, 2028, 2560, 260387759
1086, 10542, -1, 100, 0.00195477, 0.0861495, 1.90681, 1.14, 0.000256793, -0.0190427, 1.14016, 0.779, 2048, 2000, 2540, 260427829
1087, 10587.9, -1, 100, 1.74533e-05, 0.0856608, 1.90651, 1.142, -0.00128879, -0.0225225, 1.14222, 0.78, 2028, 2024, 2552, 260478000
1088, 10627.2, -1, 100, -0.00312414, 0.0866556, 1.90662, 1.14373, -0.000867227, -0.0310997, 1.14415, 0.779, 2004, 2024, 2552, 260518649
1089, 10665.3, -1, 100, -0.00607375, 0.0882613, 1.90691, 1.14566, -7.34696e-06, -0.0369806, 1.14625, 0.778, 2000, 2000, 2560, 260553348
1090, 10708.7, -1, 100, -0.00747001, 0.0923977, 1.90627, 1.1502, 0.00345914, -0.0230417, 1.15044, 0.782, 2040, 2024, 2536, 260593387
1091, 10753.9, -1, 100, -0.00410152, 0.0878948, 1.90576, 1.15803, 0.0055795, -0.0230484, 1.15828, 0.783, 2004, 2048, 2564, 260648746
1092, 10794.6, -1, 100, -0.000907571, 0.062029, 1.90539, 1.15311, 0.00519902, -0.0317579, 1.15356, 0.782, 1996, 2028, 2560, 260683902
1093, 10837.2, -1, 100, -0.0013439, 0.0321664, 1.90524, 1.13665, 0.00453298, -0.0384282, 1.13731, 0.781, 1984, 1988, 2548, 260719119
1094, 10884.2, -1, 100, -0.00324631, -0.00467748, 1.90477, 1.09914, 0.0059864, -0.0180433, 1.0993, 0.786, 2008, 2020, 2564, 260774234
1095, 10926.7, -1, 100, -0.00308923, -0.030264, 1.90463, 1.05627, 0.00783313, -0.0158019, 1.05642, 0.787, 1984, 2016, 2520, 260819217
1096, 10964.9, -1, 100, -0.00275762, -0.0542797, 1.90497, 1.00962, 0.00782181, -0.015251, 1.00976, 0.789, 2036, 2056, 2560, 260859286
1097, 11006.4, -1, 100, -0.00214675, -0.080704, 1.9052, 0.947583, 0.00829991, -0.0114757, 0.947689, 0.791, 1996, 2032, 2580, 260904391
1098, 11047.1, -1, 100, -0.0026529, -0.0966912, 1.90646, 0.900252, 0.00660349, -0.00504576, 0.90029, 0.794, 2024, 2012, 2544, 260934573
1099, 11089.2, -1, 100, -0.00223402, -0.118368, 1.90473, 0.823785, 0.00959573, -0.00629988, 0.823865, 0.796, 1992, 2004, 2536, 260979800
1100, 11134.3, -1, 100, -0.00176278, -0.137672, 1.90496, 0.739371, 0.00939161, -0.00942227, 0.739491, 0.798, 2012, 2076, 2564, 261024753
1101, 11177.5, -1, 100, -0.00020944, -0.151966, 1.90463, 0.658514, 0.00949517, -0.0018292, 0.658585, 0.802, 2020, 2012, 2516, 262162249
1102, 11223.7, -1, 100, 0.0026529, -0.164846, 1.90346, 0.564065, 0.00934586, -0.00187655, 0.564145, 0.806, 2036, 2044, 2552, 262207323
1103, 11269.3, -1, 100, 0.00876155, -0.173678, 1.90295, 0.449277, 0.0074875, -0.0148881, 0.449586, 0.808, 2028, 2044, 2552, 262262408
1104, 11315.5, -1, 100, 0.0110479, -0.17572, 1.90349, 0.350749, 0.000817121, -0.0114768, 0.350938, 0.812, 2008, 2004, 2492, 262307665
